alpha Centauri B: solar-like oscillations
HK/   AAT og VLT

Time (days)    Data(m/s)    sigma(m/s)
-------------------------------------------
-1.80337 0.43099299 0.88749897
-1.80242 -0.093745098 0.87403601
-1.80148 -0.22851700 0.97300601
-1.80054 -0.099399902 1.0506001
-1.79959 1.3335900 0.93418700
-1.79862 0.23781300 0.87160099
-1.79762 -0.36147100 0.77421701
-1.79661 -1.1174600 0.89779502
-1.79561 0.039396599 0.80216497
-1.79461 0.77474397 0.94217300
-1.79361 -0.24730401 1.0782800
-1.79262 1.0019400 0.94654000
-1.79161 -1.5466100 0.94581997
-1.7906 0.43069401 1.0854300
-1.7896 0.53049999 0.89981401
-1.7886 0.27636701 0.86060899
-1.78759 -0.17254500 0.96605903
-1.7866 -1.0519400 0.93388599
-1.78558 0.13597900 0.90860403
-1.78458 -0.15894100 1.0355000
-1.78358 1.1930500 1.0489000
-1.78258 0.76784599 1.0073900
-1.78159 -1.0719301 1.0207601
-1.78058 1.9613301 0.99356502
-1.77954 -0.40974599 0.86803198
-1.77846 0.58604300 0.92837000
-1.77741 0.12789300 0.88420099
-1.77634 0.22813700 1.0669399
-1.77529 1.7061501 1.1832900
-1.773 -1.4303700 1.2436500
-1.7716 -0.087619498 1.3298000
-1.7688 -1.4878900 1.1180000
-1.7626 -0.63988602 1.2636200
-1.16796 0.53589201 1.0396100
-1.16574 0.85980201 0.98945302
-1.16474 -1.3736200 0.95330501
-1.16376 -1.2773499 0.86228800
-1.16276 0.31074500 1.0199000
-1.16176 0.39362299 0.98735601
-1.16076 0.64271599 0.88331401
-1.15976 0.0068843402 0.89950198
-1.15876 0.81585598 0.88519800
-1.15777 1.9714800 0.87536198
-1.15676 1.6883100 0.83774102
-1.15576 1.0661500 0.85845900
-1.15477 2.6647899 0.91360998
-1.15376 1.1024200 0.97101003
-1.15277 -0.47129500 1.2813300
-1.15177 -0.48192900 1.0131700
-1.15075 -0.30795601 1.6955500
-1.14976 -0.50699902 1.3232800
-1.14571 -0.93322599 1.4622400
-1.14464 0.47790900 1.0938900
-1.14358 1.9367900 0.88253200
-1.14252 -0.17921300 0.84970498
-1.14146 1.2634799 0.79633600
-1.14048 -0.14807899 1.0613900
-1.13956 0.36624101 1.3480800
-1.13582 2.2437699 1.4427700
-1.1337 0.42688501 1.4561501
-1.13265 0.60859001 0.88178003
-1.13159 0.59479398 0.83261800
-1.13053 -0.95027500 1.2888700
-1.12948 0.19256601 0.86010098
-1.12841 0.96628702 1.0673300
-1.12736 -1.3265200 1.0501100
-1.12631 -0.62400401 1.0205899
-1.12525 0.56663102 0.84717798
-1.12419 2.4502201 0.81697398
-1.12314 0.34008801 0.82508701
-1.12213 -0.85799402 0.87877297
-1.12117 0.82642400 0.93808001
-1.12022 -0.57760799 0.93941998
-1.11931 -0.39901099 0.97764701
-1.11837 -0.32194701 0.88877702
-1.11749 -0.85038799 0.92425901
-1.1166 -1.6364000 1.0837899
-1.11572 0.76894701 0.93291998
-1.11483 -1.6360900 0.98514098
-1.11388 1.0573900 0.98007202
-1.113 0.28906101 0.94254702
-1.11204 -0.43327200 1.0466800
-1.11116 0.85606599 0.97292399
-1.11027 1.1117899 1.0876700
-1.10938 0.26906401 1.0284600
-1.10848 0.40782100 1.0241500
-1.10753 0.86653900 0.96277702
-1.10664 0.62553400 1.0058200
-1.10571 -0.92194903 0.95620400
-1.10481 -0.10957400 1.1261300
-1.10388 -1.4252700 0.99503303
-1.10299 -1.2737200 0.93306500
-1.10204 0.67787302 0.91648197
-1.1011 2.5213499 0.88586700
-1.10021 0.16399400 0.89309198
-1.09932 0.46259201 0.87088197
-1.09841 1.6929500 0.90772498
-1.09752 -0.42394200 0.84043998
-1.09662 1.4017800 0.88091201
-1.09572 -1.0112500 1.6094100
-1.09484 -0.29727101 1.0353800
-1.09394 0.86722100 0.84197801
-1.09299 0.75823700 0.82201898
-1.09209 0.96007401 0.93557298
-1.09115 0.93973202 0.80069000
-1.09013 0.31101999 0.93649298
-1.08925 -0.093236297 0.89896202
-1.08837 2.5381701 1.0780700
-1.08753 0.67082202 1.0713800
-1.08667 0.65954399 1.1260000
-1.08574 -0.31038499 1.3507000
-1.08474 0.68589401 0.81379598
-1.08368 -1.6892000 0.86698002
-1.08269 0.90919203 0.83996201
-1.08174 0.91295898 1.1545200
-1.08073 -0.84095502 1.0493400
-1.07966 -0.48143700 1.0357600
-1.0786 -0.79851300 0.90806299
-1.07755 0.90686399 1.5242100
-1.07649 1.1170400 0.96445501
-1.07543 -0.33220601 0.83587700
-1.07435 1.3339000 0.89060801
-1.07329 0.042456299 0.75801200
-1.07233 0.89726502 0.85054600
-1.07141 0.51288402 0.84609699
-1.07052 1.2711600 0.94399703
-1.06962 0.84698999 0.87594098
-1.06869 -1.0284300 0.88308197
-1.06779 -0.72315699 0.83967102
-1.0669 -0.71043301 1.0161099
-1.06594 1.1111799 0.84120601
-1.06499 1.3494800 0.84913999
-1.06411 0.42780900 0.82379299
-1.06319 -0.064610198 0.90289497
-1.06231 0.25555399 1.0239100
-1.06145 -0.51160198 1.0560000
-1.0605 0.10327100 1.0885700
-1.05963 -0.21568400 1.1206400
-1.05873 -1.0297800 1.1717401
-1.05788 -0.67421597 1.0077100
-1.05702 -0.18124300 0.98576999
-1.05613 -0.64475501 0.81704199
-1.05522 -0.093401603 0.81563801
-1.05433 1.1180800 0.93858099
-1.05338 -0.42567599 1.0376600
-1.05243 -0.59662700 0.86655003
-1.05153 1.8220600 0.88554198
-1.05064 1.7432801 0.81949800
-1.04976 0.27001700 0.82611603
-1.04887 0.55875301 0.87919903
-1.04798 0.92584801 0.74619502
-1.04702 -0.53732502 0.82417500
-1.0461 0.65697002 0.83892000
-1.04521 1.7211200 0.85033298
-1.04426 -0.81862998 0.89250398
-1.04334 0.0012364400 0.89864701
-1.04248 -1.1316900 1.0094399
-1.0416 1.4704900 0.91206002
-1.04066 0.33912301 0.89012599
-1.03976 -0.20591900 1.0156800
-1.03891 2.1239300 0.99786800
-1.03794 -0.90727800 0.98989099
-1.03708 -0.42677200 1.0150501
-1.03613 2.0329499 0.84243703
-1.03527 -1.2840199 1.0041000
-1.03434 0.66122699 0.77268600
-1.03345 0.041134801 0.85254300
-1.03255 -0.41234601 0.83868998
-1.03164 -1.9103900 0.88699597
-1.03075 -1.5604100 0.89388800
-1.02986 -1.6430300 0.88411099
-1.02892 0.44983101 0.81093901
-1.02803 1.6837100 0.78982300
-1.02713 0.049661700 0.72624302
-1.02623 0.71619701 0.75013602
-1.02534 -0.38609400 0.79958498
