DATA:  SoHO/GOLF (Solar velocity)
----------------------------------
      Time(sec)    Vel(m/s)
----------------------------------
      962960.      2.69546
      963040.      3.55677
      963120.      3.65419
      963200.      3.06502
      963280.      3.32792
      963360.      3.67080
      963440.      3.02265
      963520.      2.95142
      963600.      4.85667
      963680.      3.72798
      963760.      2.16258
      963840.      3.48833
      963920.      5.32134
      964000.      3.46575
      964080.      2.96642
      964160.      4.52732
      964240.      4.73866
      964320.      3.93278
      964400.      3.52061
      964480.      5.16834
      964560.      4.61178
      964640.      3.36993
      964720.      3.67566
      964800.      3.50870
      964880.      3.43240
      964960.      1.89252
      965040.      3.51405
      965120.      3.34276
      965200.      2.61478
      965280.      3.85497
      965360.      1.98844
      965440.      2.89177
      965520.      4.34802
      965600.      3.11451
      965680.      3.04178
      965760.      2.40888
      965840.      3.88476
      965920.      2.66518
      966000.      2.60563
      966080.      2.05644
      966160.      2.93544
      966240.      1.96842
      966320.      2.60420
      966400.      2.69160
      966480.      2.63780
      966560.      2.11174
      966640.      2.44189
      966720.      3.74356
      966800.      1.46719
      966880.      2.73219
      966960.      3.31930
      967040.      3.28600
      967120.      2.61972
      967200.      2.16260
      967280.      4.62867
      967360.      2.45704
      967440.      1.37177
      967520.      3.18990
      967600.      4.30345
      967680.     0.545047
      967760.      2.42583
      967840.      4.22938
      967920.      3.67186
      968000.      1.91672
      968080.      2.77823
      968160.      5.50010
      968240.      4.85636
      968320.      1.39820
      968400.      3.36115
      968480.      4.59524
      968560.      2.51556
      968640.      3.65829
      968720.      3.27111
      968800.      5.85521
      968880.      4.97964
      968960.      2.75040
      969040.      5.28095
      969120.      2.39122
      969200.      3.21727
      969280.      2.20000
      969360.      2.64326
      969440.      3.41741
      969520.      2.78838
      969600.      3.56154
      969680.      1.93702
      969760.      1.75748
      969840.      4.39278
      969920.      2.78913
      970000.      3.22643
      970080.      2.61629
      970160.      2.45423
